"100093153"	A	"1"	"0"	"0"	"0"
"100062932"	A	"33"	"0"	"0"	"5"
"100011015"	A	"11"	"0"	"0"	"2"
"100003316"	A	"1"	"0"	"0"	"2"
"100068804"	A	"13"	"0"	"0"	"3"
"100007363"	A	"28"	"0"	"0"	"3"
"100004981"	A	"146"	"0"	"0"	"14"
"100077381"	A	"11"	"0"	"0"	"1"
"100003321"	A	"1"	"0"	"0"	"1"
"100097015"	A	"251"	"0"	"0"	"4"
"100060315"	A	"84"	"1"	"1"	"11"
"100068933"	A	"12"	"0"	"0"	"0"
"100003325"	A	"16"	"0"	"0"	"2"
"100010891"	A	"11"	"0"	"0"	"2"
"100003495"	A	"1"	"0"	"0"	"1"
"100004479"	A	"1"	"0"	"0"	"1"
"100011592"	A	"39"	"0"	"0"	"5"
"100093192"	A	"1"	"0"	"0"	"1"
"100001897"	A	"371"	"1"	"4"	"7"
"100011050"	A	"11"	"0"	"0"	"4"
"100003499"	A	"1"	"0"	"0"	"1"
"100069283"	A	"11"	"0"	"0"	"0"
"100003594"	A	"1"	"0"	"0"	"0"
"100077375"	A	"16"	"0"	"0"	"1"
"100003815"	A	"4"	"0"	"0"	"0"
"100003326"	A	"1"	"0"	"0"	"1"
"100077130"	A	"12"	"0"	"0"	"1"
"100000753"	A	"31"	"0"	"0"	"3"
"100013872"	A	"108"	"0"	"0"	"10"
"100025510"	A	"60"	"0"	"1"	"6"
"100075610"	A	"24"	"0"	"0"	"0"
"100004179"	A	"1"	"0"	"1"	"2"
"100011019"	A	"106"	"0"	"1"	"5"
"100003496"	A	"1"	"0"	"0"	"0"
"100004221"	A	"64"	"1"	"2"	"7"
"100077326"	A	"16"	"0"	"0"	"3"
"100003388"	A	"1"	"0"	"0"	"0"
"100009606"	A	"16"	"1"	"1"	"3"
"100077320"	A	"26"	"0"	"0"	"2"
"100084119"	A	"2"	"0"	"0"	"1"
"100003370"	A	"12"	"0"	"0"	"3"
"100003492"	A	"1"	"0"	"0"	"1"
"100003501"	A	"1"	"0"	"0"	"3"
"100003403"	A	"17"	"1"	"1"	"5"
"100003332"	A	"1"	"0"	"0"	"0"
"100003500"	A	"2"	"0"	"0"	"0"
"100001728"	A	"45"	"0"	"0"	"3"
"100003407"	A	"1"	"0"	"0"	"0"
"100004449"	A	"24"	"0"	"0"	"1"
"100000893"	A	"35"	"0"	"0"	"3"
"100069305"	A	"1"	"0"	"0"	"2"
"100118764"	A	"1"	"0"	"0"	"0"
"100002028"	A	"1"	"0"	"1"	"1"
"100003334"	A	"1"	"0"	"0"	"2"
"100003444"	A	"1"	"0"	"0"	"1"
"100003567"	A	"1"	"0"	"0"	"1"
"100003330"	A	"47"	"0"	"0"	"5"
"100118332"	A	"16"	"0"	"0"	"1"
"100001052"	A	"3"	"0"	"0"	"2"
"100002515"	A	"37"	"0"	"0"	"2"
"100097162"	A	"46"	"0"	"0"	"2"
"100097745"	A	"16"	"0"	"0"	"1"
"100003698"	A	"2"	"0"	"0"	"0"
"100003414"	A	"2"	"0"	"0"	"0"
"100003361"	A	"1"	"0"	"0"	"2"
"100003409"	A	"1"	"0"	"0"	"1"
"100011065"	A	"1"	"0"	"0"	"0"
"100092138"	A	"5"	"0"	"0"	"1"
"100077407"	A	"1"	"0"	"0"	"0"
"100069314"	A	"14"	"0"	"0"	"1"
"100077344"	A	"241"	"0"	"0"	"4"
"100016254"	A	"102"	"0"	"0"	"9"
"100000729"	A	"659"	"3"	"11"	"30"
"100099514"	A	"16"	"0"	"0"	"0"
"100099303"	A	"31"	"0"	"0"	"0"
"100097132"	A	"16"	"0"	"0"	"1"
"100011067"	A	"38"	"0"	"2"	"7"
"100097145"	A	"16"	"0"	"0"	"1"
"100003529"	A	"1"	"0"	"1"	"1"
"100069318"	A	"12"	"0"	"0"	"1"
"100011148"	A	"11"	"0"	"0"	"2"
"100001286"	A	"55"	"1"	"3"	"7"
"100032103"	A	"62"	"3"	"5"	"6"
"100003178"	A	"16"	"0"	"0"	"0"
"100013717"	A	"23"	"0"	"0"	"2"
"100069265"	A	"51"	"0"	"0"	"3"
"100096897"	A	"66"	"0"	"0"	"3"
"100001512"	A	"32"	"1"	"1"	"4"
"100003445"	A	"16"	"1"	"1"	"2"
"100003705"	A	"1"	"0"	"0"	"1"
"100003712"	A	"16"	"0"	"0"	"1"
"100003724"	A	"1"	"1"	"1"	"2"
"100003769"	A	"1"	"0"	"0"	"2"
"100005699"	A	"36"	"0"	"1"	"10"
"100060547"	A	"6"	"0"	"0"	"0"
"100060741"	A	"5"	"0"	"0"	"2"
"100004181"	A	"62"	"0"	"0"	"7"
"100044804"	A	"130"	"0"	"0"	"1"
"100068204"	A	"41"	"0"	"0"	"1"
"100097719"	A	"16"	"0"	"0"	"0"
"100097155"	A	"17"	"0"	"0"	"1"
"100099523"	A	"677"	"0"	"0"	"5"
"100005695"	A	"58"	"0"	"0"	"4"
"100010362"	A	"376"	"3"	"3"	"6"
"100011129"	A	"11"	"0"	"0"	"1"
"100093446"	A	"11"	"0"	"0"	"0"
"100009367"	A	"121"	"1"	"4"	"6"
"100062857"	A	"72"	"0"	"0"	"0"
"100002588"	A	"96"	"0"	"2"	"6"
"100009532"	A	"44"	"1"	"1"	"7"
"100003733"	A	"1"	"0"	"0"	"1"
"100093448"	A	"1"	"0"	"0"	"1"
"100099524"	A	"16"	"0"	"0"	"2"
"100077435"	A	"11"	"0"	"0"	"0"
"100003780"	A	"1"	"0"	"0"	"0"
"100003781"	A	"1"	"0"	"0"	"0"
"100076470"	A	"12"	"0"	"0"	"2"
"100006697"	A	"1515"	"5"	"14"	"44"
"100011077"	A	"41"	"1"	"1"	"4"
"100077203"	A	"36"	"0"	"0"	"3"
"100096752"	A	"71"	"0"	"0"	"0"
"100069227"	A	"129"	"0"	"0"	"3"
"100029289"	A	"2"	"0"	"0"	"1"
"100060294"	A	"25"	"0"	"0"	"3"
"100098454"	A	"16"	"0"	"0"	"1"
"100003829"	A	"2"	"0"	"0"	"1"
"100003817"	A	"2"	"0"	"0"	"1"
"100008798"	A	"51"	"1"	"2"	"8"
"100067998"	A	"16"	"0"	"0"	"2"
"100003786"	A	"3"	"0"	"0"	"2"
"100060117"	A	"4"	"0"	"0"	"0"
"100068544"	A	"91"	"0"	"0"	"2"
"100110848"	A	"2"	"0"	"0"	"1"
"100069370"	A	"14"	"0"	"0"	"1"
"100077457"	A	"11"	"0"	"0"	"1"
"100059804"	A	"27"	"0"	"0"	"2"
"100002708"	A	"2"	"0"	"0"	"1"
"100014255"	A	"86"	"0"	"0"	"8"
"100077489"	A	"2"	"0"	"0"	"1"
"100076278"	A	"3"	"0"	"0"	"0"
"100068382"	A	"18"	"0"	"0"	"2"
"100012621"	A	"89"	"1"	"1"	"5"
"100000707"	A	"1103"	"2"	"4"	"29"
"100000039"	A	"890"	"0"	"0"	"6"
"100076164"	A	"41"	"0"	"0"	"2"
"100069361"	A	"23"	"0"	"0"	"1"
"100009914"	A	"98"	"0"	"1"	"3"
"100003836"	A	"1"	"0"	"0"	"1"
"100003849"	A	"5"	"0"	"0"	"2"
"100003923"	A	"6"	"0"	"1"	"3"
"100010672"	A	"166"	"2"	"5"	"6"
"100013020"	A	"12"	"0"	"0"	"4"
"100001909"	A	"16"	"0"	"0"	"4"
"100003793"	A	"1"	"0"	"0"	"0"
"100003828"	A	"2"	"0"	"0"	"1"
"100002287"	A	"4"	"0"	"0"	"1"
"100001975"	A	"16"	"0"	"0"	"1"
"100077423"	A	"26"	"0"	"0"	"3"
"100003498"	A	"32"	"0"	"0"	"2"
"100003797"	A	"31"	"0"	"0"	"3"
"100003798"	A	"16"	"0"	"0"	"1"
"100003800"	A	"1"	"0"	"0"	"1"
"100003826"	A	"1"	"0"	"0"	"1"
"100003854"	A	"1"	"0"	"0"	"1"
"100097205"	A	"17"	"0"	"0"	"1"
"100118357"	A	"6"	"0"	"0"	"3"
"100076654"	A	"26"	"0"	"0"	"4"
"100077509"	A	"1"	"0"	"0"	"0"
"100003808"	A	"2"	"0"	"0"	"1"
"100009426"	A	"11"	"0"	"0"	"2"
"100003244"	A	"15"	"0"	"0"	"0"
"100017200"	A	"4"	"0"	"0"	"1"
"100010898"	A	"71"	"0"	"0"	"4"
"100003812"	A	"1"	"0"	"0"	"0"
"100088913"	A	"3"	"0"	"0"	"0"
"100002009"	A	"47"	"0"	"1"	"4"
"100004631"	A	"84"	"0"	"1"	"8"
"100007257"	A	"44"	"0"	"0"	"6"
"100093401"	A	"3"	"0"	"0"	"0"
"100032921"	A	"84"	"1"	"1"	"3"
"100069342"	A	"3"	"0"	"0"	"0"
"100099538"	A	"237"	"0"	"0"	"4"
"100007578"	A	"244"	"0"	"0"	"16"
"100077502"	A	"12"	"0"	"0"	"1"
"100009847"	A	"20"	"0"	"0"	"7"
"100003696"	A	"1"	"0"	"0"	"0"
"100077515"	A	"11"	"0"	"0"	"2"
"100003708"	A	"1"	"0"	"0"	"0"
"100003695"	A	"1"	"0"	"0"	"0"
"100002238"	A	"114"	"3"	"4"	"5"
"100003245"	A	"17"	"0"	"0"	"0"
"100003714"	A	"32"	"0"	"0"	"4"
"100096975"	A	"511"	"0"	"0"	"2"
"100003443"	A	"44"	"1"	"2"	"8"
"100077542"	A	"13"	"0"	"0"	"2"
"100003689"	A	"1"	"0"	"0"	"0"
"100097175"	A	"57"	"0"	"0"	"1"
"100096769"	A	"62"	"0"	"0"	"1"
"100011183"	A	"11"	"0"	"0"	"3"
"100003691"	A	"1"	"0"	"0"	"0"
"100077488"	A	"11"	"0"	"0"	"1"
"100077536"	A	"1"	"0"	"0"	"0"
"100098367"	A	"31"	"0"	"0"	"0"
"100097783"	A	"62"	"0"	"0"	"1"
"100069416"	A	"16"	"0"	"0"	"1"
"100068237"	A	"13"	"0"	"0"	"2"
"100000487"	A	"158"	"0"	"1"	"6"
"100003638"	A	"12"	"0"	"0"	"2"
"100003746"	A	"1"	"0"	"1"	"3"
"100003749"	A	"1"	"0"	"0"	"2"
"100003753"	A	"1"	"0"	"0"	"2"
"100003846"	A	"1"	"0"	"0"	"1"
"100003852"	A	"1"	"0"	"0"	"1"
"100068685"	A	"12"	"0"	"0"	"1"
"100003743"	A	"6"	"0"	"1"	"4"
"100003701"	A	"49"	"0"	"0"	"6"
"100009490"	A	"325"	"2"	"3"	"10"
"100096711"	A	"106"	"0"	"0"	"3"
"100097158"	A	"121"	"0"	"0"	"3"
"100003693"	A	"46"	"0"	"0"	"3"
"100097612"	A	"32"	"0"	"0"	"2"
"100000370"	A	"38"	"0"	"0"	"4"
"100014462"	A	"14"	"0"	"0"	"2"
"100093694"	A	"521"	"0"	"1"	"4"
"100117981"	A	"1"	"0"	"0"	"0"
"100005838"	A	"604"	"2"	"8"	"27"
"100002688"	A	"26"	"0"	"0"	"10"
"100011151"	A	"1"	"0"	"0"	"0"
"100077604"	A	"1"	"0"	"0"	"0"
"100077612"	A	"2"	"0"	"0"	"1"
"100003209"	A	"13"	"0"	"0"	"0"
"100011156"	A	"18"	"0"	"0"	"2"
"100000746"	A	"2"	"0"	"0"	"1"
"100002532"	A	"61"	"0"	"1"	"3"
"100003210"	A	"101"	"0"	"3"	"4"
"100003488"	A	"1"	"0"	"0"	"1"
"100003697"	A	"6"	"0"	"0"	"2"
"100003719"	A	"16"	"0"	"0"	"3"
"100003886"	A	"1"	"0"	"0"	"1"
"100003940"	A	"1"	"0"	"0"	"1"
"100003948"	A	"1"	"0"	"0"	"3"
"100003866"	A	"2"	"0"	"0"	"3"
"100005653"	A	"34"	"0"	"0"	"2"
"100099552"	A	"32"	"0"	"0"	"0"
"100093807"	A	"12"	"0"	"0"	"3"
"100082915"	A	"47"	"0"	"0"	"1"
"100027836"	A	"80"	"1"	"1"	"8"
"100069351"	A	"11"	"0"	"0"	"2"
"100003905"	A	"310"	"0"	"1"	"8"
"100118109"	A	"46"	"0"	"0"	"2"
"100099521"	A	"71"	"0"	"0"	"2"
"100003869"	A	"1"	"0"	"0"	"1"
"100003875"	A	"1"	"0"	"0"	"1"
"100003876"	A	"1"	"0"	"0"	"0"
"100009744"	A	"90"	"0"	"1"	"5"
"100005111"	A	"88"	"0"	"1"	"6"
"100011173"	A	"12"	"0"	"0"	"2"
"100099558"	A	"17"	"0"	"0"	"2"
"100003865"	A	"0"	"0"	"0"	"0"
"100003882"	A	"1"	"0"	"0"	"0"
"100069440"	A	"56"	"0"	"0"	"1"
"100118831"	A	"1"	"0"	"0"	"1"
"100098708"	A	"46"	"0"	"0"	"0"
"100013079"	A	"18"	"0"	"0"	"1"
"100069463"	A	"12"	"0"	"0"	"1"
"100069299"	A	"23"	"0"	"0"	"2"
"100003880"	A	"1"	"0"	"0"	"1"
"100003903"	A	"1"	"0"	"1"	"1"
"100093819"	A	"11"	"0"	"0"	"0"
"100093820"	A	"1"	"0"	"0"	"0"
"100003908"	A	"1"	"0"	"0"	"1"
"100011157"	A	"10"	"0"	"0"	"4"
"100077584"	A	"22"	"0"	"0"	"2"
"100080812"	A	"11"	"0"	"0"	"3"
"100006170"	A	"58"	"0"	"0"	"3"
"100099235"	A	"71"	"0"	"0"	"3"
"100077629"	A	"22"	"0"	"0"	"3"
"100002418"	A	"58"	"0"	"0"	"7"
"100099583"	A	"1"	"0"	"0"	"1"
"100030851"	A	"92"	"0"	"0"	"2"
"100001267"	A	"27"	"0"	"0"	"3"
"100003933"	A	"21"	"0"	"1"	"5"
"100118947"	A	"1"	"0"	"0"	"0"
"100118171"	A	"1"	"0"	"0"	"0"
"100069197"	A	"23"	"0"	"0"	"2"
"100097755"	A	"107"	"0"	"0"	"3"
"100068972"	A	"33"	"0"	"0"	"3"
"100013524"	A	"24"	"0"	"0"	"3"
"100001959"	A	"214"	"0"	"0"	"14"
"100060621"	A	"352"	"0"	"0"	"7"
"100077634"	A	"27"	"0"	"0"	"2"
"100001386"	A	"352"	"1"	"5"	"22"
"100008813"	A	"24"	"0"	"0"	"5"
"100003892"	A	"1"	"0"	"0"	"2"
"100003437"	A	"15"	"0"	"0"	"1"
"100077526"	A	"26"	"0"	"0"	"3"
"100061252"	A	"188"	"0"	"0"	"7"
"100011085"	A	"13"	"0"	"0"	"2"
"100075946"	A	"22"	"0"	"0"	"2"
"100069448"	A	"11"	"0"	"0"	"1"
"100001243"	A	"2"	"0"	"0"	"2"
"100001707"	A	"1"	"0"	"0"	"1"
"100069450"	A	"11"	"0"	"0"	"1"
"100000976"	A	"32"	"0"	"0"	"4"
"100003960"	A	"1"	"0"	"0"	"2"
"100004036"	A	"1"	"1"	"1"	"1"
"100011068"	A	"11"	"0"	"0"	"1"
"100003961"	A	"1"	"0"	"0"	"0"
"100011214"	A	"26"	"0"	"0"	"3"
"100010645"	A	"31"	"0"	"0"	"2"
"100012810"	A	"243"	"0"	"3"	"14"
"100076689"	A	"2"	"0"	"0"	"1"
"100077327"	A	"157"	"0"	"0"	"6"
"100069477"	A	"34"	"0"	"0"	"1"
"100062690"	A	"3"	"0"	"0"	"1"
"100009441"	A	"170"	"0"	"1"	"8"
"100005673"	A	"29"	"0"	"0"	"3"
"100077650"	A	"13"	"0"	"0"	"1"
"100069473"	A	"13"	"0"	"0"	"0"
"100099593"	A	"1"	"0"	"0"	"1"
"100000800"	A	"120"	"1"	"1"	"8"
"100002415"	A	"17"	"0"	"3"	"5"
"100002984"	A	"31"	"0"	"0"	"3"
"100010482"	A	"12"	"0"	"0"	"2"
"100011218"	A	"11"	"0"	"0"	"1"
"100011240"	A	"1"	"1"	"2"	"2"
"100008155"	A	"15"	"0"	"0"	"1"
"100011215"	A	"17"	"0"	"0"	"1"
"100019981"	A	"4"	"0"	"0"	"3"
"100003497"	A	"16"	"0"	"0"	"2"
"100067684"	A	"45"	"0"	"0"	"2"
"100015556"	A	"30"	"0"	"0"	"3"
"100077486"	A	"26"	"0"	"0"	"3"
"100002936"	A	"91"	"0"	"1"	"4"
"100077514"	A	"26"	"0"	"0"	"2"
"100102337"	A	"181"	"0"	"0"	"4"
"100018701"	A	"322"	"1"	"1"	"6"
"100093998"	A	"61"	"0"	"0"	"2"
"100077690"	A	"11"	"0"	"0"	"1"
"100008461"	A	"17"	"0"	"2"	"9"
"100011216"	A	"11"	"0"	"0"	"1"
"100001817"	A	"61"	"0"	"0"	"8"
"100004010"	A	"1"	"0"	"0"	"2"
"100077704"	A	"7"	"0"	"0"	"2"
"100002189"	A	"13"	"0"	"0"	"3"
"100077530"	A	"16"	"0"	"0"	"1"
"100076706"	A	"26"	"0"	"0"	"2"
"100004009"	A	"17"	"0"	"1"	"4"
"100077714"	A	"4"	"0"	"0"	"1"
"100069518"	A	"27"	"0"	"0"	"2"
"100069192"	A	"14"	"0"	"0"	"2"
"100009511"	A	"90"	"1"	"3"	"5"
"100007364"	A	"61"	"0"	"0"	"8"
"100076465"	A	"123"	"0"	"0"	"1"
"100077121"	A	"18"	"0"	"0"	"1"
"100003333"	A	"12"	"0"	"0"	"2"
"100090665"	A	"48"	"0"	"0"	"2"
"100060647"	A	"64"	"0"	"0"	"3"
"100012062"	A	"40"	"0"	"0"	"2"
"100004043"	A	"1"	"0"	"0"	"0"
"100003989"	A	"1"	"0"	"0"	"2"
"100004040"	A	"6"	"0"	"0"	"3"
"100069617"	A	"12"	"0"	"0"	"1"
"100077266"	A	"26"	"0"	"0"	"4"
"100077345"	A	"11"	"0"	"0"	"3"
"100099609"	A	"31"	"0"	"0"	"2"
"100013111"	A	"7"	"0"	"0"	"3"
"100094185"	A	"3"	"0"	"0"	"1"
"100094183"	A	"2"	"0"	"0"	"0"
"100003984"	A	"3"	"0"	"0"	"0"
"100001090"	A	"15"	"0"	"0"	"2"
"100067234"	A	"34"	"0"	"0"	"2"
"100011101"	A	"584"	"5"	"14"	"19"
"100011222"	A	"40"	"0"	"0"	"2"
"100003980"	A	"1"	"0"	"0"	"0"
"100011212"	A	"42"	"0"	"1"	"4"
"100119019"	A	"1"	"0"	"0"	"0"
"100110879"	A	"1"	"0"	"0"	"0"
"100003053"	A	"56"	"0"	"1"	"4"
"100004026"	A	"4"	"0"	"0"	"4"
"100004046"	A	"1"	"0"	"0"	"1"
"100004122"	A	"1"	"0"	"0"	"1"
"100004130"	A	"1"	"0"	"0"	"3"
"100001158"	A	"350"	"0"	"2"	"13"
"100069456"	A	"12"	"0"	"0"	"1"
"100007216"	A	"8"	"0"	"0"	"0"
"100001533"	A	"36"	"0"	"0"	"2"
"100091120"	A	"2"	"0"	"0"	"1"
"100118441"	A	"196"	"0"	"0"	"4"
"100004053"	A	"1"	"0"	"0"	"0"
"100004051"	A	"1"	"0"	"0"	"0"
"100012893"	A	"50"	"0"	"0"	"7"
"100077748"	A	"11"	"0"	"0"	"1"
"100000841"	A	"32"	"0"	"0"	"3"
"100001998"	A	"46"	"0"	"1"	"3"
"100004078"	A	"1"	"0"	"0"	"2"
"100008704"	A	"28"	"0"	"0"	"3"
"100099621"	A	"166"	"0"	"0"	"2"
"100006110"	A	"17"	"0"	"0"	"3"
"100077635"	A	"11"	"0"	"0"	"2"
"100004066"	A	"1"	"0"	"0"	"0"
"100035073"	A	"37"	"0"	"0"	"4"
"100015999"	A	"182"	"1"	"1"	"3"
"100077776"	A	"1"	"0"	"0"	"1"
"100118165"	A	"16"	"0"	"0"	"2"
"100003822"	A	"1"	"0"	"0"	"1"
"100004056"	A	"1"	"0"	"0"	"1"
"100068133"	A	"93"	"0"	"1"	"7"
"100077784"	A	"13"	"0"	"1"	"2"
"100003067"	A	"140"	"0"	"1"	"10"
"100003975"	A	"1"	"0"	"0"	"0"
"100000046"	A	"31"	"0"	"0"	"5"
"100001045"	A	"16"	"0"	"0"	"3"
"100002001"	A	"39"	"0"	"0"	"6"
"100014301"	A	"13"	"0"	"0"	"1"
"100077779"	A	"12"	"0"	"0"	"2"
"100001196"	A	"2"	"0"	"0"	"0"
"100045447"	A	"1"	"0"	"0"	"1"
"100068714"	A	"34"	"0"	"0"	"3"
"100003639"	A	"31"	"0"	"0"	"2"
"100041721"	A	"225"	"0"	"0"	"4"
"100003966"	A	"16"	"0"	"0"	"1"
"100099626"	A	"2"	"0"	"0"	"0"
"100068141"	A	"11"	"0"	"0"	"0"
"100094266"	A	"1"	"0"	"0"	"2"
"100077763"	A	"11"	"0"	"0"	"1"
"100003858"	A	"132"	"0"	"3"	"4"
"100004127"	A	"46"	"2"	"2"	"5"
"100069659"	A	"3"	"0"	"0"	"0"
"100014491"	A	"18"	"0"	"0"	"2"
"100069669"	A	"3"	"0"	"0"	"0"
"100069591"	A	"26"	"0"	"0"	"1"
"100002049"	A	"12"	"0"	"0"	"1"
"100084731"	A	"78"	"0"	"0"	"3"
"100009023"	A	"85"	"0"	"0"	"5"
"100002623"	A	"2"	"0"	"0"	"3"
"100003787"	A	"31"	"0"	"0"	"2"
"100004017"	A	"16"	"0"	"0"	"4"
"100001374"	A	"36"	"0"	"0"	"3"
"100001318"	A	"91"	"0"	"1"	"3"
"100003710"	A	"46"	"0"	"0"	"4"
"100013198"	A	"3"	"0"	"0"	"1"
"100003773"	A	"1"	"0"	"0"	"1"
"100007332"	A	"1248"	"6"	"11"	"28"
"100007348"	A	"66"	"0"	"0"	"4"
"100003918"	A	"11"	"0"	"0"	"2"
"100003954"	A	"1"	"0"	"0"	"0"
"100003970"	A	"1"	"0"	"0"	"1"
"100077821"	A	"11"	"0"	"0"	"2"
"100064796"	A	"8"	"0"	"1"	"3"
"100010169"	A	"87"	"0"	"1"	"8"
"100027839"	A	"394"	"0"	"1"	"17"
"100028192"	A	"34"	"0"	"0"	"4"
"100077810"	A	"26"	"0"	"0"	"3"
"100003889"	A	"2"	"0"	"0"	"1"
"100034543"	A	"6"	"0"	"0"	"1"
"100006948"	A	"47"	"1"	"2"	"6"
"100013809"	A	"23"	"0"	"0"	"1"
"100000225"	A	"2"	"0"	"0"	"0"
"100010111"	A	"65"	"0"	"0"	"3"
"100000704"	A	"3"	"0"	"0"	"1"
"100004067"	A	"2"	"0"	"0"	"1"
"100010723"	A	"2"	"0"	"0"	"5"
"100000849"	A	"1"	"0"	"0"	"0"
"100000869"	A	"1"	"0"	"0"	"0"
"100000944"	A	"1"	"0"	"0"	"0"
"100000761"	A	"166"	"1"	"1"	"4"
"100002403"	A	"16"	"0"	"0"	"3"
"100003864"	A	"1"	"0"	"0"	"1"
"100077835"	A	"11"	"0"	"0"	"1"
"100003939"	A	"21"	"0"	"1"	"5"
"100077836"	A	"50"	"0"	"0"	"4"
"100072258"	A	"14"	"0"	"0"	"1"
"100077860"	A	"1"	"0"	"0"	"0"
"100002627"	A	"34"	"0"	"0"	"2"
"100004358"	A	"92"	"0"	"1"	"8"
"100006106"	A	"89"	"0"	"0"	"6"
"100066771"	A	"28"	"0"	"0"	"2"
"100005542"	A	"61"	"0"	"1"	"5"
"100099633"	A	"2"	"0"	"0"	"0"
"100006696"	A	"60"	"0"	"3"	"13"
"100010724"	A	"31"	"0"	"1"	"4"
"100007045"	A	"18"	"0"	"1"	"5"
"100060989"	A	"72"	"0"	"1"	"5"
"100077853"	A	"15"	"0"	"0"	"0"
"100001030"	A	"36"	"0"	"0"	"5"
"100004530"	A	"33"	"0"	"0"	"7"
"100077529"	A	"27"	"0"	"0"	"1"
"100001069"	A	"1"	"0"	"0"	"1"
"100001369"	A	"1"	"0"	"1"	"1"
"100003914"	A	"31"	"0"	"1"	"4"
"100003107"	A	"32"	"1"	"4"	"10"
"100001894"	A	"1"	"0"	"0"	"0"
"100006151"	A	"28"	"0"	"0"	"2"
"100002043"	A	"1"	"0"	"0"	"0"
"100022479"	A	"99"	"0"	"0"	"3"
"100095116"	A	"33"	"0"	"0"	"1"
"100014826"	A	"1539"	"0"	"3"	"13"
"100004076"	A	"13"	"0"	"0"	"3"
"100002764"	A	"1"	"0"	"0"	"0"
"100077794"	A	"66"	"0"	"0"	"3"
"100011269"	A	"1"	"0"	"0"	"1"
"100011273"	A	"2"	"0"	"0"	"1"
"100077876"	A	"11"	"0"	"0"	"1"
"100003079"	A	"1"	"0"	"0"	"1"
"100077866"	A	"3"	"0"	"0"	"0"
"100077857"	A	"12"	"0"	"0"	"2"
"100006456"	A	"37"	"0"	"0"	"5"
"100001769"	A	"34"	"0"	"0"	"6"
"100003650"	A	"12"	"0"	"1"	"5"
"100000000"	A	"1"	"0"	"0"	"0"
"100069706"	A	"1"	"0"	"0"	"1"
"100000294"	A	"1"	"0"	"0"	"0"
"100000384"	A	"1"	"0"	"0"	"0"
"100000196"	A	"1"	"0"	"0"	"1"
"100118836"	A	"336"	"0"	"0"	"4"
"100000472"	A	"1"	"0"	"0"	"0"
"100011256"	A	"11"	"0"	"0"	"2"
"100023133"	A	"189"	"1"	"5"	"11"
"100011277"	A	"1"	"0"	"0"	"0"
"100004080"	A	"1"	"0"	"0"	"0"
"100077900"	A	"11"	"0"	"0"	"1"
"100003902"	A	"1"	"0"	"1"	"1"
"100019880"	A	"48"	"0"	"0"	"3"
"100004151"	A	"1"	"0"	"0"	"0"
"100004155"	A	"1"	"0"	"0"	"0"
"100011275"	A	"16"	"0"	"0"	"3"
"100069496"	A	"13"	"0"	"0"	"0"
"100061703"	A	"32"	"0"	"1"	"4"
"100067605"	A	"152"	"0"	"0"	"7"
"100007569"	A	"109"	"0"	"2"	"9"
"100004166"	A	"1"	"0"	"0"	"0"
"100003034"	A	"23"	"0"	"0"	"2"
"100004159"	A	"1"	"0"	"0"	"1"
"100004193"	A	"1"	"0"	"0"	"3"
"100004211"	A	"23"	"0"	"0"	"2"
"100004215"	A	"1"	"0"	"0"	"1"
"100003765"	A	"17"	"1"	"1"	"3"
"100004146"	A	"1"	"0"	"0"	"1"
"100004150"	A	"46"	"0"	"0"	"3"
"100004499"	A	"4"	"0"	"0"	"0"
"100004184"	A	"1"	"0"	"0"	"0"
"100011283"	A	"11"	"0"	"0"	"2"
"100077901"	A	"11"	"0"	"0"	"2"
"100004188"	A	"1"	"0"	"0"	"0"
"100009966"	A	"153"	"1"	"1"	"2"
"100077858"	A	"16"	"0"	"1"	"4"
"100018325"	A	"610"	"1"	"1"	"11"
"100067299"	A	"28"	"0"	"0"	"4"
"100077881"	A	"101"	"0"	"0"	"1"
"100077798"	A	"12"	"0"	"0"	"2"
"100097384"	A	"87"	"0"	"0"	"1"
"100077834"	A	"11"	"0"	"0"	"1"
"100004148"	A	"21"	"0"	"0"	"5"
"100077376"	A	"51"	"0"	"0"	"2"
"100077946"	A	"16"	"0"	"0"	"2"
"100003476"	A	"10"	"0"	"1"	"8"
"100015020"	A	"20"	"0"	"0"	"1"
"100069115"	A	"22"	"0"	"0"	"2"
"100014352"	A	"43"	"1"	"1"	"5"
"100077929"	A	"11"	"0"	"0"	"1"
"100069774"	A	"3"	"0"	"0"	"0"
"100004187"	A	"16"	"0"	"0"	"2"
"100017354"	A	"25"	"0"	"0"	"1"
"100012543"	A	"24"	"0"	"0"	"1"
"100004115"	A	"71"	"0"	"1"	"6"
"100004236"	A	"1"	"0"	"0"	"1"
"100004242"	A	"1"	"0"	"0"	"2"
"100000175"	A	"482"	"4"	"9"	"21"
"100010726"	A	"56"	"0"	"1"	"5"
"100077728"	A	"16"	"0"	"0"	"3"
"100069824"	A	"6"	"0"	"0"	"0"
"100110494"	A	"1"	"0"	"0"	"0"
"100004093"	A	"147"	"0"	"1"	"3"
"100012364"	A	"100"	"0"	"0"	"2"
"100004254"	A	"1"	"0"	"0"	"0"
"100004255"	A	"1"	"0"	"0"	"0"
"100006182"	A	"66"	"0"	"0"	"4"
"100097358"	A	"72"	"0"	"0"	"2"
"100004256"	A	"1"	"0"	"0"	"0"
"100013242"	A	"2"	"0"	"0"	"1"
"100011284"	A	"26"	"0"	"0"	"2"
"100066904"	A	"3845"	"0"	"1"	"8"
